gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,LTV,CustomerSegment
1,1,1,0,61,1,2,1,0,2,0,2,0,0,1,1,0,85.55,5251.75,0,5218.55,High Value
0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45,0,1410.0,Medium Value
1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1,1,6761.6,High Value
0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3,913.3,0,905.4,Low Value
0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,5535.8,0,5415.0,High Value
1,0,1,1,14,1,0,0,2,2,0,0,0,2,2,1,0,61.4,815.55,0,859.6,Low Value
1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,0,1449.8999999999999,Medium Value
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,0,5652.0,High Value
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3,8244.3,0,8001.0,High Value
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.05,741.5,0,761.9,Low Value
1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8,0,4260.2,Medium Value
1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1,1051.05,Medium Value
1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,5968.4,0,6025.5,High Value
0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45,3096.9,0,3013.5,Medium Value
1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3901.25,0,3835.2000000000003,Medium Value
0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2613.4,0,2627.25,Medium Value
0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,1,805.0500000000001,Low Value
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7,0,5724.0,High Value
1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,1,721.5,Low Value
0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05,0,732.6,Low Value
0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,1,152.8,Low Value
1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05,0,5549.5,High Value
1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,0,3144.9,Medium Value
0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,4236.6,0,4183.7,Medium Value
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5,0,54.5,Low Value
0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,1232.0,Medium Value
1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7,1,719.1,Low Value
1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,1,3076.8,Medium Value
0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,49.6,962.9,0,942.4,Low Value
0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75,1,4571.0,Medium Value
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35,0,1525.0,Medium Value
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,0,1181.7,Medium Value
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8,0,4848.75,Medium Value
1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,0,5524.2,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,19.65,Low Value
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,0,134.25,Low Value
0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55,0,4165.599999999999,Medium Value
1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,6895.5,0,6911.05,High Value
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1,84.65,Low Value
0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95,0,6791.150000000001,High Value
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0,2778.7,Medium Value
1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35,3766.2,0,3681.0,Medium Value
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,69.55,Low Value
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55,0,118.19999999999999,Low Value
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1,403.65000000000003,Low Value
0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0,561.0,Low Value
1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1,357.0,Low Value
0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45,0,888.5,Low Value
1,0,1,0,34,1,0,2,1,1,1,1,1,1,2,0,1,20.05,679.0,0,681.7,Low Value
0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75,0,4036.2,Medium Value
1,0,1,0,64,1,2,0,0,2,0,2,0,2,1,1,3,70.15,4480.7,0,4489.6,Medium Value
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1,44.35,Low Value
1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,1,3,20.75,499.4,0,518.75,Low Value
0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,1553.2,0,1457.3,Medium Value
1,0,0,1,10,1,0,2,1,1,1,1,1,1,1,1,0,19.95,219.5,0,199.5,Low Value
0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,0,5225.799999999999,High Value
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1,557.9,Low Value
1,0,0,0,33,1,0,1,0,2,2,0,0,0,0,1,1,79.0,2576.8,0,2607.0,Medium Value
0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,6435.25,0,6350.95,High Value
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.2,1993.25,0,2151.8,Medium Value
1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1923.85,0,1944.0,Medium Value
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,0,992.0,Low Value
0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,84.6,0,84.6,Low Value
1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,1,2970.0,Medium Value
0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,1,424.25,Low Value
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,5986.55,0,6062.400000000001,High Value
1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3,5487.0,0,5527.599999999999,High Value
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05,651.5,0,621.4499999999999,Low Value
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0,45.4,Low Value
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1,73.65,Low Value
1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,1,2438.7000000000003,Medium Value
0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,1,4276.25,Medium Value
1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35,6856.45,0,6855.15,High Value
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75,0,50.75,Low Value
1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,0,4703.4,Medium Value
1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,682.15,0,664.9499999999999,Low Value
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,0,4441.5,Medium Value
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,0,277.2,Low Value
1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,0,334.20000000000005,Low Value
1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,0,1372.35,Medium Value
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,0,1644.5,Medium Value
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1,506.09999999999997,Low Value
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,1,679.6,Low Value
1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,926.25,1,812.3499999999999,Low Value
1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95,0,1042.75,Medium Value
1,0,1,1,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,1,2538.2,Medium Value
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1,46.0,Low Value
1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1,1191.0,Medium Value
1,0,1,1,60,1,0,0,2,2,2,0,0,0,2,0,0,60.5,3694.45,0,3630.0,Medium Value
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,382.8,0,426.70000000000005,Low Value
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,1148.8,Medium Value
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,0,701.75,Low Value
1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,1,3889.6000000000004,Medium Value
0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,0,363.0,Low Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0,20.2,Low Value
0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,0,1677.2,Medium Value
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,0,1760.5,Medium Value
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1,230.0,Low Value
1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1794.65,0,1823.3999999999999,Medium Value
1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,5289.8,0,5386.5,High Value
0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,0,497.7,Low Value
0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45,6140.85,0,6194.150000000001,High Value
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0,48.45,Low Value
0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25,0,348.3,Low Value
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,1,207.0,Low Value
1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35,0,6155.7,High Value
1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1,2832.0,Medium Value
1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7,0,55.7,Low Value
0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0,4633.75,Medium Value
1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3735.45,0,3814.3500000000004,Medium Value
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,70.15,Low Value
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,0,484.40000000000003,Low Value
1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0,2459.25,Medium Value
0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,0,1336.5,Medium Value
1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35,0,1221.45,Medium Value
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0,7560.0,High Value
1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2603.95,0,2633.4,Medium Value
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7,0,40.1,Low Value
0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15,6056.9,0,6081.900000000001,High Value
1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2983.65,0,3046.3999999999996,Medium Value
0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0,647.9,Low Value
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2025.1,0,2003.4,Medium Value
1,0,0,1,21,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1747.2,0,1687.35,Medium Value
0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0,4680.5,Medium Value
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1,312.3,Low Value
1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0,8168.55,High Value
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,1,81.1,Low Value
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95,433.5,0,438.9,Low Value
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,1,20.55,Low Value
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,1,6502.599999999999,High Value
0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85,0,5772.05,High Value
0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85,1043.8,0,1103.8999999999999,Medium Value
1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,1,6298.25,High Value
1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1857.25,0,1817.55,Medium Value
1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,0,169.6,Low Value
0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,1,268.35,Low Value
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1724.15,0,1697.5,Medium Value
0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,1,293.70000000000005,Low Value
1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5,429.55,0,430.5,Low Value
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0,392.0,Low Value
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,488.25,0,445.5,Low Value
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,55.7,55.7,1,55.7,Low Value
0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6,1298.7,0,1297.8000000000002,Medium Value
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1378.75,0,1386.0,Medium Value
1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,973.45,1,1037.3999999999999,Medium Value
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,384.25,0,401.0,Low Value
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4,8543.25,0,8380.800000000001,High Value
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65,389.95,0,411.45,Low Value
1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,5731.85,0,5743.150000000001,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,20.65,0,20.65,Low Value
0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0,4303.599999999999,Medium Value
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5,0,80.6,Low Value
1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1924.1,0,1933.75,Medium Value
0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85,1,702.9,Low Value
1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0,5914.8,High Value
0,1,0,0,49,1,2,1,2,2,2,2,0,2,1,0,0,103.0,5166.2,0,5047.0,High Value
0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55,0,4184.4,Medium Value
0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,1,251.70000000000002,Low Value
0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,0,3520.55,Medium Value
1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4914.8,0,4867.8,Medium Value
1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,5315.8,0,5236.0,High Value
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1,69.85,Low Value
0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,0,838.4499999999999,Low Value
1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,5445.95,0,5484.5,High Value
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55,1,53.55,Low Value
1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,2,19.1,1007.8,0,974.1,Low Value
0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.0,833.55,0,840.0,Low Value
0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,6579.05,1,6573.0,High Value
1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1004.5,0,957.5999999999999,Low Value
1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1,7694.200000000001,High Value
0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0,1152.0,Medium Value
0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,2169.75,1,2208.7000000000003,Medium Value
1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9,1,885.5,Low Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1,19.3,Low Value
0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,0,517.05,Low Value
0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,4126.35,0,4199.8,Medium Value
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65,1,49.65,Low Value
0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2460.15,1,2500.1,Medium Value
1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,477.6,0,478.74999999999994,Low Value
1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,370.65,1,353.8,Low Value
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75,0,256.75,Low Value
1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,0,2340.5,Medium Value
0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1849.95,0,1926.25,Medium Value
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,61.05,0,38.8,Low Value
0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1698.55,0,1722.5,Medium Value
1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1910.6,1,1991.0,Medium Value
0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1,0,1053.25,Medium Value
1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,1,853.65,Low Value
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,1,489.65000000000003,Low Value
0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,1383.6,0,1431.5,Medium Value
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0,481.5,Low Value
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,48.6,1,48.6,Low Value
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,0,1203.6,Medium Value
1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,563.5,0,602.0,Low Value
1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,864.55,0,828.0,Low Value
0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,2109.35,1,2232.0,Medium Value
0,0,1,1,13,1,0,0,2,0,0,2,0,0,1,0,0,54.15,701.05,0,703.9499999999999,Low Value
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,1,2324.3500000000004,Medium Value
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,220.6,1,226.5,Low Value
0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8,0,5823.200000000001,High Value
0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2796.45,0,2814.75,Medium Value
0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,1,0,70.45,5165.7,0,5072.400000000001,High Value
1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,85.5,5696.6,0,5814.0,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,20.2,Low Value
0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,2076.05,0,2071.0,Medium Value
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.75,44.2,0,41.5,Low Value
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,215.25,0,223.85000000000002,Low Value
0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5,0,1820.0,Medium Value
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,7470.1,0,7545.599999999999,High Value
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,229.5,1,224.25,Low Value
1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2470.1,1,2393.15,Medium Value
1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,2092.9,0,2044.0,Medium Value
1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55,0,5567.599999999999,High Value
0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,469.85,0,452.1,Low Value
0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0,704.55,Low Value
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,485.25,0,523.9499999999999,Low Value
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,1244.5,1,1256.45,Medium Value
1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,1,20.05,Low Value
0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3994.45,1,4034.55,Medium Value
1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,78.25,0,75.0,Low Value
1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0,1177.4,Medium Value
1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,0,158.10000000000002,Low Value
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1,19.9,Low Value
0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,1178.75,0,1203.4,Medium Value
1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,667.7,1,648.9,Low Value
1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,5629.15,0,5776.0,High Value
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,19.95,1,19.95,Low Value
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3,0,123.89999999999999,Low Value
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6,1,79.6,Low Value
1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45,0,992.55,Low Value
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,403.15,0,390.0,Low Value
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,75.9,1,75.9,Low Value
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,76.2,1,76.2,Low Value
1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,0,4233.6,Medium Value
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,19.25,1,19.25,Low Value
0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,0,3178.6,Medium Value
0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,1096.6,0,1094.8,Medium Value
0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,0,661.65,Low Value
1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,0,2332.2,Medium Value
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3588.4,1,3540.6,Medium Value
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6,0,48.6,Low Value
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1,553.0,Low Value
1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,7511.9,0,7374.5,High Value
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1725.0,0,1631.5,Medium Value
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0,49.75,Low Value
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.75,1691.9,0,1705.5,Medium Value
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,2248.05,0,2232.0,Medium Value
1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,4479.2,0,4529.700000000001,Medium Value
0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,0,3412.2,Medium Value
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,63.0,0,79.4,Low Value
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,1,70.25,Low Value
